Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/13/2021,AQS,260990009,1,5,ug/m3 LC,21,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/14/2021,AQS,260990009,1,6.6,ug/m3 LC,28,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/15/2021,AQS,260990009,1,5.1,ug/m3 LC,21,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/16/2021,AQS,260990009,1,9.7,ug/m3 LC,40,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/17/2021,AQS,260990009,1,14.9,ug/m3 LC,57,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/18/2021,AQS,260990009,1,5.6,ug/m3 LC,23,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/19/2021,AQS,260990009,1,4.7,ug/m3 LC,20,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/20/2021,AQS,260990009,1,10.8,ug/m3 LC,45,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/21/2021,AQS,260990009,1,9.3,ug/m3 LC,39,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/22/2021,AQS,260990009,1,13.3,ug/m3 LC,54,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/23/2021,AQS,260990009,1,9.3,ug/m3 LC,39,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/24/2021,AQS,260990009,1,6.1,ug/m3 LC,25,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/25/2021,AQS,260990009,1,6.6,ug/m3 LC,28,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/26/2021,AQS,260990009,1,4.5,ug/m3 LC,19,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/27/2021,AQS,260990009,1,8.7,ug/m3 LC,36,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/28/2021,AQS,260990009,1,4.3,ug/m3 LC,18,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/29/2021,AQS,260990009,1,5.7,ug/m3 LC,24,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/30/2021,AQS,260990009,1,7.5,ug/m3 LC,31,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/31/2021,AQS,260990009,1,6.5,ug/m3 LC,27,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/1/2021,AQS,260990009,1,3.7,ug/m3 LC,15,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/2/2021,AQS,260990009,1,5.1,ug/m3 LC,21,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/3/2021,AQS,260990009,1,14.5,ug/m3 LC,56,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/4/2021,AQS,260990009,1,18.3,ug/m3 LC,64,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/5/2021,AQS,260990009,1,16.8,ug/m3 LC,61,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/6/2021,AQS,260990009,1,19.7,ug/m3 LC,67,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/7/2021,AQS,260990009,1,23.3,ug/m3 LC,75,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/8/2021,AQS,260990009,1,14.3,ug/m3 LC,56,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/9/2021,AQS,260990009,1,9.8,ug/m3 LC,41,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/10/2021,AQS,260990009,1,9.2,ug/m3 LC,38,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/11/2021,AQS,260990009,1,4.9,ug/m3 LC,20,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/12/2021,AQS,260990009,1,6.3,ug/m3 LC,26,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/13/2021,AQS,260990009,1,6.5,ug/m3 LC,27,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/14/2021,AQS,260990009,1,7,ug/m3 LC,29,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/15/2021,AQS,260990009,1,4.1,ug/m3 LC,17,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/16/2021,AQS,260990009,1,3.9,ug/m3 LC,16,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/17/2021,AQS,260990009,1,6,ug/m3 LC,25,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
4/18/2021,AQS,260990009,1,9.6,ug/m3 LC,40,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
