"","b1","b2","rho","eta","tau","N","mu_EI","mu_IR","loglik","loglik.se"
"36",4.41684548867856,5.34217892642565,0.103388309593557,0.0929896826224166,1587.43882007433,29527941,0.333333333333333,0.142857142857143,-1026.69373224509,0.000469238240800509
"37",4.43091514300205,5.4344660341968,0.103250895580997,0.0922196111638958,1645.56127965526,29527941,0.333333333333333,0.142857142857143,-1026.69380082987,0.000408257174509321
"38",4.42107394495439,5.41035395751555,0.103093998465189,0.0926338225853882,1646.06551888138,29527941,0.333333333333333,0.142857142857143,-1026.69387838351,0.000500023190339988
"39",4.40490977321398,5.38214609917518,0.10248554155411,0.0930871071334855,1645.86243256724,29527941,0.333333333333333,0.142857142857143,-1026.69452114132,0.000408758385424473
"40",4.45104772177647,5.43244639600655,0.104705094995029,0.0917488122289326,1584.12835908929,29527941,0.333333333333333,0.142857142857143,-1026.69521445643,0.000527004512078913
"41",4.40977543596931,5.34009743528791,0.103329249176762,0.0931140667744645,1581.93960313333,29527941,0.333333333333333,0.142857142857143,-1026.69551444883,0.000455786662026822
"42",4.44688477051356,5.40423302391439,0.104374018251373,0.0920267559407962,1580.59767326834,29527941,0.333333333333333,0.142857142857143,-1026.6955268499,0.00052194868851018
"43",4.43260689055388,5.3723595941336,0.103796320913938,0.0925409481461086,1579.55319934907,29527941,0.333333333333333,0.142857142857143,-1026.69566374802,0.000477257685916521
"44",4.4236191566324,5.36198321422402,0.103572722565277,0.0927987346745775,1581.05250930673,29527941,0.333333333333333,0.142857142857143,-1026.69579725466,0.000433668979756172
"45",4.44019237225211,5.41959299255548,0.103625447211702,0.0921808276373662,1648.98539199524,29527941,0.333333333333333,0.142857142857143,-1026.69582144816,0.000535923880627107
"46",4.44656869874299,5.47008540165386,0.103990675431095,0.091680941063295,1643.99477790688,29527941,0.333333333333333,0.142857142857143,-1026.69592941279,0.000554786804218682
"47",4.39614304371195,5.37989284883538,0.102223922637397,0.0931693912741759,1652.11116337277,29527941,0.333333333333333,0.142857142857143,-1026.69671096125,0.000535811314547719
"48",4.43027904264656,5.43921082048296,0.103327841310678,0.0922162971477621,1652.24075511958,29527941,0.333333333333333,0.142857142857143,-1026.69673718098,0.000405898061015571
"49",4.43323048439046,5.42239350282663,0.103453128220111,0.0922068612066585,1651.53999102967,29527941,0.333333333333333,0.142857142857143,-1026.69678476987,0.000430299291612172
"50",4.40759941853512,5.36597577714263,0.102520866469574,0.0930618404965731,1653.26743313335,29527941,0.333333333333333,0.142857142857143,-1026.69678591308,0.000431821268874569
"51",4.4375581435056,5.44082095769296,0.103682503504367,0.092108717698584,1652.99630561692,29527941,0.333333333333333,0.142857142857143,-1026.69705216533,0.00048178405079427
"52",4.4135884747171,5.40543863878495,0.103054758907737,0.0927249162898011,1650.33713228284,29527941,0.333333333333333,0.142857142857143,-1026.69709795188,0.000502142521571605
"53",4.37818493672707,5.31866816880284,0.101600458116872,0.0939057251978552,1652.23823843918,29527941,0.333333333333333,0.142857142857143,-1026.69727511588,0.00044797433905788
"54",4.45602951185096,5.42753845261446,0.105027339071353,0.0917397274841251,1581.23468736496,29527941,0.333333333333333,0.142857142857143,-1026.69740031798,0.000431534870926899
"55",4.4224439359824,5.34571978987958,0.103410313586689,0.0928466123364414,1577.18600610316,29527941,0.333333333333333,0.142857142857143,-1026.69752821742,0.000469565587895664
"56",4.48162396578402,5.47021062497503,0.105476762334213,0.0910879375464478,1580.18845928552,29527941,0.333333333333333,0.142857142857143,-1026.69767415958,0.000468237458884389
"57",4.46955404588188,5.44691747926679,0.105143492456121,0.0913867610519003,1577.22071087535,29527941,0.333333333333333,0.142857142857143,-1026.69790823915,0.00059665866871724
"58",4.40545815897423,5.32472072465983,0.103063166624616,0.0933131704204249,1577.94906408645,29527941,0.333333333333333,0.142857142857143,-1026.69808501712,0.000524521419120228
"59",4.35249169425604,5.30847623936391,0.101022128325028,0.0944571651489113,1653.78608166371,29527941,0.333333333333333,0.142857142857143,-1026.69808625649,0.000480956275452152
"60",4.45692241825707,5.41339514913066,0.104752684078528,0.0918244597340513,1576.43569784535,29527941,0.333333333333333,0.142857142857143,-1026.69817639431,0.000519363330243165
"61",4.46789768738897,5.42991420307979,0.104913217219462,0.0914731910801852,1575.59774917298,29527941,0.333333333333333,0.142857142857143,-1026.69881745232,0.000478748432174288
"62",4.44337789416859,5.38764538913884,0.10429494865688,0.0921886645429969,1572.86706227285,29527941,0.333333333333333,0.142857142857143,-1026.69890604681,0.000474445507717082
"63",4.41746198606947,5.34897953324523,0.103474469439054,0.0929020684538658,1572.37697694715,29527941,0.333333333333333,0.142857142857143,-1026.69964398891,0.000533904684634001
"64",4.41200206602537,5.39121964851529,0.102635298445081,0.0928129373255581,1659.55761218108,29527941,0.333333333333333,0.142857142857143,-1026.70005898689,0.000502455836875748
"65",4.42219869385383,5.33626008826669,0.10360342850306,0.0928652248428649,1572.74928343394,29527941,0.333333333333333,0.142857142857143,-1026.70010899216,0.000464934884134835
"66",4.44538576004185,5.39653013268347,0.104408937626393,0.0920793509516381,1569.82436476877,29527941,0.333333333333333,0.142857142857143,-1026.7015177172,0.000601575179803396
"67",4.51677705222601,5.59393645458899,0.106278043051688,0.0897749947675731,1652.61780523567,29527941,0.333333333333333,0.142857142857143,-1026.70179122681,0.000419442834641143
"68",4.41142939027743,5.40924627069627,0.102716233147753,0.0928343794832341,1662.10110632768,29527941,0.333333333333333,0.142857142857143,-1026.70193324064,0.000445509289609099
"69",4.38680372762048,5.35855483061154,0.101916652195899,0.0934901070437796,1663.31859424024,29527941,0.333333333333333,0.142857142857143,-1026.7019655868,0.000501371285299356
"70",4.40129966165896,5.36986417633991,0.102099209308803,0.0932328877220448,1663.02841835342,29527941,0.333333333333333,0.142857142857143,-1026.70250782355,0.000486953796723945
"71",4.42893244199518,5.35149545711699,0.103999847150013,0.0926228869226695,1567.45274416021,29527941,0.333333333333333,0.142857142857143,-1026.70263321987,0.000563571562798507
"72",4.45807402901348,5.39456256913486,0.104815420025505,0.0918552039125868,1566.9004991404,29527941,0.333333333333333,0.142857142857143,-1026.70333945855,0.000464609691107273
"73",4.39445901661892,5.37340525547791,0.102101887843541,0.0933878005407459,1663.98670129637,29527941,0.333333333333333,0.142857142857143,-1026.70336460766,0.000399820254451699
"74",4.45000524340826,5.38652839323186,0.104622127950905,0.0920379202985379,1567.34382751664,29527941,0.333333333333333,0.142857142857143,-1026.70359622026,0.000540355183041254
"75",4.42631339043539,5.42667953738319,0.102905931368247,0.0923798568859601,1663.03314789426,29527941,0.333333333333333,0.142857142857143,-1026.7040687169,0.000361642098960963
"76",4.4344118046466,5.42781974812758,0.103234709585286,0.0922853877688159,1665.51448979669,29527941,0.333333333333333,0.142857142857143,-1026.70471260618,0.000472740591780456
"77",4.46844649802019,5.39493561454915,0.104905691727946,0.0917312527810717,1565.16470771761,29527941,0.333333333333333,0.142857142857143,-1026.705387957,0.000453509717243208
"78",4.3623466518992,5.32606066105607,0.101088086324633,0.0941452919231363,1668.89021398475,29527941,0.333333333333333,0.142857142857143,-1026.70607710967,0.00051508888924253
"79",4.4117257036889,5.31025689037409,0.103307875045594,0.0932108399749245,1561.56750682608,29527941,0.333333333333333,0.142857142857143,-1026.70716968282,0.000417831658240081
"80",4.39525322078308,5.38843885191838,0.10202088197283,0.0932254055386011,1672.47494121031,29527941,0.333333333333333,0.142857142857143,-1026.7072131764,0.000434271071817959
"81",4.49689702173577,5.4608766430072,0.10584119704377,0.0907414514528806,1563.84747450823,29527941,0.333333333333333,0.142857142857143,-1026.707286419,0.000471468275025722
"82",4.43644551052139,5.37806412018436,0.10451384404557,0.0923457221663597,1560.65333748809,29527941,0.333333333333333,0.142857142857143,-1026.70857467511,0.000455387038588689
"83",4.47129640015452,5.41856580664081,0.105328794397656,0.0914781619606954,1559.85249588872,29527941,0.333333333333333,0.142857142857143,-1026.70865223941,0.000398076991970365
"84",4.4340099892349,5.36863493813573,0.104137146990529,0.092505691975336,1557.75207103974,29527941,0.333333333333333,0.142857142857143,-1026.70931078199,0.00056546023055774
"85",4.41002159131276,5.29795125555757,0.103197812412853,0.0934087223848702,1560.14243518442,29527941,0.333333333333333,0.142857142857143,-1026.70965389455,0.000479310862869015
"86",4.35347908421321,5.32624541480418,0.100766186858206,0.0943700247226709,1675.97470872613,29527941,0.333333333333333,0.142857142857143,-1026.7099472224,0.000405181747735047
"87",4.48889021905566,5.44550608717121,0.105804726480384,0.0910459876989235,1556.08510467515,29527941,0.333333333333333,0.142857142857143,-1026.71013302841,0.000452812077854024
"88",4.42506841586234,5.42954671982385,0.103062092394364,0.0924373493553799,1675.57375883517,29527941,0.333333333333333,0.142857142857143,-1026.71017222859,0.000519203314326947
"89",4.44927497975563,5.38274350012499,0.104643123337396,0.0920932556430015,1554.03840436098,29527941,0.333333333333333,0.142857142857143,-1026.71139744508,0.000478550967351418
"90",4.40452581103618,5.39893763929479,0.102375066916347,0.0929927767165289,1678.01020382486,29527941,0.333333333333333,0.142857142857143,-1026.71143974624,0.000437109082878576
"91",4.47721402476116,5.42376546256196,0.105485957602769,0.0913250361588375,1555.01281343675,29527941,0.333333333333333,0.142857142857143,-1026.71186932634,0.00038491579003083
"92",4.4706081660364,5.40068042768374,0.105261702192411,0.0916336765616648,1554.5559651985,29527941,0.333333333333333,0.142857142857143,-1026.71262998794,0.000510387821435034
"93",4.36425275544827,5.30576561780278,0.100813766025926,0.0943305451222228,1679.37136535755,29527941,0.333333333333333,0.142857142857143,-1026.71388268897,0.000523206086817794
"94",4.39118358102377,5.38832926016853,0.101802537014504,0.0933352018517086,1683.27792745747,29527941,0.333333333333333,0.142857142857143,-1026.71438060249,0.000411159329826459
"95",4.39592951043528,5.40215047879804,0.102125750170013,0.09308306212898,1681.61631573799,29527941,0.333333333333333,0.142857142857143,-1026.71473444578,0.000439230439310123
"96",4.39325956531756,5.39114049864989,0.101996379889141,0.0932371410065219,1682.75171734438,29527941,0.333333333333333,0.142857142857143,-1026.71536738153,0.000406895670070058
"97",4.33489694858522,5.29492059604886,0.100312747545278,0.0948545605261019,1682.259294884,29527941,0.333333333333333,0.142857142857143,-1026.71543323196,0.000580973722153004
"98",4.46668098344469,5.40826895202723,0.105253874874744,0.0916195329830048,1549.39069901249,29527941,0.333333333333333,0.142857142857143,-1026.71626089711,0.000494142848152325
"99",4.4116307382883,5.4283541317505,0.102530547938286,0.0927103458932328,1682.00461646463,29527941,0.333333333333333,0.142857142857143,-1026.71631212618,0.00047549862656826
"100",4.4636057071178,5.41828332457462,0.105178708572948,0.0916088296934323,1549.23219147416,29527941,0.333333333333333,0.142857142857143,-1026.71648805286,0.000518357947819963
"101",4.48797983740753,5.43196018471401,0.106017729886899,0.0910319053797138,1548.81065731903,29527941,0.333333333333333,0.142857142857143,-1026.7178224894,0.000561604407968098
"102",4.42375466714548,5.33152057937416,0.103928362346713,0.0928691938985418,1547.19432756024,29527941,0.333333333333333,0.142857142857143,-1026.71840215339,0.000488692920177637
"103",4.42557779179696,5.3265565858978,0.103880210956867,0.0929054071749571,1548.03518049134,29527941,0.333333333333333,0.142857142857143,-1026.71862751187,0.000615526719526349
"104",4.40206988857999,5.31946049153092,0.103268532365987,0.0933968203466134,1547.83753895108,29527941,0.333333333333333,0.142857142857143,-1026.71963959744,0.000571913087515756
"105",4.41371614525058,5.41597572658077,0.102345786696465,0.0927592977883051,1690.54407919876,29527941,0.333333333333333,0.142857142857143,-1026.72137576639,0.000523625566975101
"106",4.42974832947395,5.35432286790497,0.104236356767946,0.0925946041013003,1544.35349161488,29527941,0.333333333333333,0.142857142857143,-1026.72144630791,0.000565003984869994
"107",4.38850996799135,5.38685198013091,0.101868541452693,0.0932403018560751,1692.24483898398,29527941,0.333333333333333,0.142857142857143,-1026.72209778782,0.00047360739930826
"108",4.43890380621983,5.45299836131626,0.103115148084477,0.0920436734020925,1690.74293591962,29527941,0.333333333333333,0.142857142857143,-1026.72275596525,0.000471945579262543
"109",4.37583260676011,5.36975077370006,0.101575183045295,0.0936462936351831,1693.44227047255,29527941,0.333333333333333,0.142857142857143,-1026.72361139186,0.000433671696626703
"110",4.46935650414909,5.3860316000299,0.105185774559385,0.0917188649648413,1541.38621452107,29527941,0.333333333333333,0.142857142857143,-1026.72364509122,0.000506650039124036
"111",4.33131667375153,5.30314577162585,0.0999315338626141,0.09495007936372,1693.10363959302,29527941,0.333333333333333,0.142857142857143,-1026.72364617515,0.000408777834808312
"112",4.40159045519321,5.41507950441026,0.102093443268336,0.0929460290788486,1694.08596122394,29527941,0.333333333333333,0.142857142857143,-1026.72442353271,0.000472177049116259
"113",4.41215913021537,5.45509211250126,0.102602861979643,0.0925125551084325,1694.04661107197,29527941,0.333333333333333,0.142857142857143,-1026.72474233744,0.000499253758818918
"114",4.39164078308429,5.40812471872278,0.101887427606764,0.0931558611540438,1696.01360018458,29527941,0.333333333333333,0.142857142857143,-1026.72488268603,0.000507975260261948
"115",4.42378018428475,5.45018112723474,0.10292121131195,0.0922922221818366,1694.48561403624,29527941,0.333333333333333,0.142857142857143,-1026.72540720877,0.000489416735756649
"116",4.40132162962002,5.40896805866184,0.101998387927582,0.0930266234614153,1696.17997232244,29527941,0.333333333333333,0.142857142857143,-1026.7257184688,0.000368109025918713
"117",4.47638095224549,5.38275571944304,0.105306820097544,0.0916286790002822,1539.70664558777,29527941,0.333333333333333,0.142857142857143,-1026.72602797952,0.000457278342936918
"118",4.50421809700553,5.47097278986854,0.106411827563709,0.090627253986239,1537.23221719267,29527941,0.333333333333333,0.142857142857143,-1026.7287396477,0.000501405646192208
"119",4.36120306177385,5.35750837419127,0.100984439012087,0.0940429587769873,1699.67931996089,29527941,0.333333333333333,0.142857142857143,-1026.72888180427,0.000454433491448853
"120",4.47035651973878,5.40401519117245,0.105613821253639,0.0916162721942113,1537.43834847615,29527941,0.333333333333333,0.142857142857143,-1026.72905553039,0.000517383060760184
"121",4.50437446787082,5.4602678713256,0.106691446707691,0.0906204488087614,1536.30608009143,29527941,0.333333333333333,0.142857142857143,-1026.7296744469,0.000470497511017482
"122",4.33700307110577,5.30410691319441,0.100316796609036,0.0947591897790832,1700.77257348003,29527941,0.333333333333333,0.142857142857143,-1026.73106975126,0.000503587837155699
"123",4.38408362402329,5.37564353326929,0.101499571065475,0.0935212770134379,1702.72593533122,29527941,0.333333333333333,0.142857142857143,-1026.73176884981,0.000435145119829155
"124",4.39345378405408,5.28262339332965,0.102990750932337,0.0937019556271881,1535.09848803818,29527941,0.333333333333333,0.142857142857143,-1026.73188783036,0.000515681591583342
"125",4.43462309109209,5.34451139397573,0.104338200733319,0.0925407447534305,1533.69143749297,29527941,0.333333333333333,0.142857142857143,-1026.73223253954,0.000430372921794834
"126",4.44511934985987,5.51178600608092,0.103663135807682,0.0916373817899273,1701.86883237379,29527941,0.333333333333333,0.142857142857143,-1026.73273186984,0.000452648177093144
"127",4.35854925685326,5.33639278156466,0.100730979684618,0.0942562443038163,1702.1876808391,29527941,0.333333333333333,0.142857142857143,-1026.73280163702,0.00040042479334784
"128",4.33180649958629,5.288630914028,0.0997850918037803,0.0950632699652286,1703.11938980303,29527941,0.333333333333333,0.142857142857143,-1026.73282375404,0.000474056019654651
"129",4.35285701577559,5.34807900088697,0.100782024066252,0.0942726800922514,1704.88928070493,29527941,0.333333333333333,0.142857142857143,-1026.73452979211,0.000500144186302638
"130",4.42075829323642,5.45475116603184,0.102600913428245,0.0923538102272881,1705.06420490937,29527941,0.333333333333333,0.142857142857143,-1026.73457802252,0.000483123800970913
"131",4.35357869952597,5.34528828457165,0.100476886269197,0.0943193177549664,1705.74005620319,29527941,0.333333333333333,0.142857142857143,-1026.73459010446,0.00054394126418805
"132",4.33959676584511,5.32642065693255,0.100111428053121,0.0946193797537415,1707.59655155379,29527941,0.333333333333333,0.142857142857143,-1026.73616169014,0.000540352597861056
"133",4.47996695411632,5.42230013245571,0.105975882869806,0.0912509212545252,1529.62715238563,29527941,0.333333333333333,0.142857142857143,-1026.73652696689,0.000556092648135881
"134",4.3208556038599,5.30883822693862,0.0996925223845912,0.0951130792511946,1707.17240908108,29527941,0.333333333333333,0.142857142857143,-1026.73723100406,0.000387522770825661
"135",4.46175880751024,5.37114373514232,0.104983928986392,0.0919489400169471,1527.89650314828,29527941,0.333333333333333,0.142857142857143,-1026.73762449735,0.000431123938908077
"136",4.44645465630717,5.35735155641863,0.10496662938366,0.0922443570256431,1528.80333290212,29527941,0.333333333333333,0.142857142857143,-1026.73811906981,0.00054654928519413
"137",4.49550820526815,5.41844260975675,0.106104045384654,0.091105662178841,1526.87842747687,29527941,0.333333333333333,0.142857142857143,-1026.74002116752,0.000482756271691823
"138",4.44507743181496,5.34538615629997,0.10469896857962,0.0923634887516632,1526.51553901503,29527941,0.333333333333333,0.142857142857143,-1026.74022386577,0.000494089671671906
"139",4.43895047481679,5.3451507920625,0.104566277059019,0.0924948145459715,1526.36122667818,29527941,0.333333333333333,0.142857142857143,-1026.74083024167,0.000530427764591961
"140",4.41902105379262,5.3045201668562,0.103873428057849,0.0930652561597341,1525.10507101877,29527941,0.333333333333333,0.142857142857143,-1026.7421011217,0.000527298430610247
"141",4.36303889150547,5.38110918807019,0.100911845911538,0.0938292382467764,1713.2933755982,29527941,0.333333333333333,0.142857142857143,-1026.74215570999,0.000480663845635693
"142",4.36533066687315,5.38060966316046,0.100958320255346,0.093889348811368,1713.81741401685,29527941,0.333333333333333,0.142857142857143,-1026.74299646189,0.000488470489472602
"143",4.35300050677984,5.36764438295414,0.100610361476353,0.0941289454028521,1714.14920777205,29527941,0.333333333333333,0.142857142857143,-1026.74335537298,0.000430201479570562
"144",4.43795600303362,5.35639898189345,0.104506660026858,0.0924040866422257,1523.02457495391,29527941,0.333333333333333,0.142857142857143,-1026.74526798671,0.000500841229484564
"145",4.44302162237878,5.33506310902546,0.104725361363267,0.0924625898474428,1521.78747900726,29527941,0.333333333333333,0.142857142857143,-1026.74564733725,0.000439520618381389
"146",4.42463969212722,5.48666203301802,0.102878914497074,0.0920633857724672,1716.7279906226,29527941,0.333333333333333,0.142857142857143,-1026.74642299574,0.000605916732617214
"147",4.46761071668025,5.37062100395586,0.105282810801101,0.0918502583427986,1520.32876728651,29527941,0.333333333333333,0.142857142857143,-1026.74751028726,0.000513209506434123
"148",4.29108846217676,5.23048834900471,0.0984970826330377,0.0962168104970528,1716.82445715382,29527941,0.333333333333333,0.142857142857143,-1026.7481507861,0.000423809706358939
"149",4.52696774435154,5.47839800430951,0.107277072551049,0.0901761164113219,1520.27845536851,29527941,0.333333333333333,0.142857142857143,-1026.74850855691,0.000404112909279339
"150",4.5364346762916,5.48825400441743,0.107594190829208,0.0899246209691629,1521.07517636522,29527941,0.333333333333333,0.142857142857143,-1026.74904671923,0.000544150977710444
"151",4.37853565752349,5.37842088620378,0.101214314966994,0.0935895535648664,1720.45385327056,29527941,0.333333333333333,0.142857142857143,-1026.74967575711,0.000410030788128931
"152",4.47208635582274,5.36963412550796,0.10521159585562,0.091749973614652,1518.95213346296,29527941,0.333333333333333,0.142857142857143,-1026.74991970525,0.00048376803603269
"153",4.47463933271094,5.39517707615625,0.105558854802196,0.0915539779586869,1516.53740931941,29527941,0.333333333333333,0.142857142857143,-1026.75213997471,0.000381288777072666
"154",4.45930749183653,5.36515883380175,0.104905100783648,0.0920625223748431,1517.41589513444,29527941,0.333333333333333,0.142857142857143,-1026.752166865,0.000541147565484146
"155",4.36347324492975,5.36247409498366,0.100826655496513,0.0940229856211936,1723.55581198885,29527941,0.333333333333333,0.142857142857143,-1026.75384934486,0.000536751814641334
"156",4.3456123057572,5.3333339934282,0.100084285152187,0.0946050711834582,1724.31183971264,29527941,0.333333333333333,0.142857142857143,-1026.75400989722,0.000507739467139773
"157",4.45647376565542,5.3501908754167,0.105175104683622,0.0921072783681944,1514.88337741694,29527941,0.333333333333333,0.142857142857143,-1026.75509464643,0.000538454680882801
"158",4.481637115751,5.39348767664958,0.105914527207655,0.0913844486611008,1514.9784059252,29527941,0.333333333333333,0.142857142857143,-1026.75552311944,0.000623100681175811
"159",4.36898697325381,5.38268395271217,0.101097140743137,0.0937710908305855,1725.77079471068,29527941,0.333333333333333,0.142857142857143,-1026.75579220953,0.000454063440234411
"160",4.45355266056209,5.3490406906041,0.105138675913787,0.0922300630331354,1514.24858999129,29527941,0.333333333333333,0.142857142857143,-1026.75641786182,0.000528226384762115
"161",4.44917524860161,5.52438352491817,0.103821034206987,0.09144078038964,1722.95431403984,29527941,0.333333333333333,0.142857142857143,-1026.75680069369,0.000526057458241138
"162",4.42573310757003,5.4885878163883,0.102479661834183,0.0921345080284044,1726.39942968209,29527941,0.333333333333333,0.142857142857143,-1026.75829061064,0.000415145262408198
"163",4.43564870583468,5.51392172353706,0.103056846781015,0.0918206489666556,1727.09514707757,29527941,0.333333333333333,0.142857142857143,-1026.75847877658,0.000467764828824098
"164",4.47782834682227,5.37724848047092,0.105678508781085,0.0915383932747889,1512.55045636659,29527941,0.333333333333333,0.142857142857143,-1026.75872968608,0.000616091401903436
"165",4.5029459430378,5.45387881869475,0.106792017970835,0.0906227067017023,1512.55424799859,29527941,0.333333333333333,0.142857142857143,-1026.76004351254,0.000447555407006003
"166",4.49694856259848,5.41567709144553,0.106487193587488,0.091055156786906,1510.57930173602,29527941,0.333333333333333,0.142857142857143,-1026.76118423854,0.000511213326879054
"167",4.36145082716012,5.37617521312889,0.100663314880935,0.0939346065612564,1730.79403506371,29527941,0.333333333333333,0.142857142857143,-1026.76132247025,0.000437677496611325
"168",4.47172041471212,5.40257020117208,0.105936133588536,0.0915558342297984,1511.17619256665,29527941,0.333333333333333,0.142857142857143,-1026.76139540265,0.000481964999940599
"169",4.35629170054369,5.37041247299497,0.100566114388292,0.0940742036632478,1732.25783093205,29527941,0.333333333333333,0.142857142857143,-1026.76376558326,0.000514361526902545
