id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
7dc8ca27,2021-07-09,3009125,52751,NA,28223292,26939490,14874526,12673563,2311,705,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-10,3010721,52768,NA,28255251,26980323,14897471,12692773,2331,726,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-11,3011151,52772,NA,28278046,27003922,14911034,12703428,2431,767,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-12,3012965,52796,NA,28310236,27058352,14942328,12728432,2618,793,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-13,3018297,52824,NA,28354650,27110331,14972952,12751234,2835,804,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-14,3023065,52855,NA,28402693,27156027,14999675,12771454,2957,844,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-15,3026074,52892,NA,28448987,27212219,15033454,12795673,3029,855,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-16,3030756,52919,NA,28491307,27275979,15071976,12822673,3170,954,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-17,3033389,52947,NA,28526737,27318551,15097081,12840856,3236,980,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-18,3035135,52956,NA,28555876,27344505,15112356,12851901,3360,1024,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-19,3037688,52966,NA,28597267,27406363,15151970,12876055,3646,1060,NA,1,-1,-1,0,0,-1,-1,3,2,3,1,-3,5,2,46.61,32.41,47.92,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-20,3042473,52992,NA,28657917,27467973,15195499,12895547,3982,1163,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-21,3050283,53035,NA,28722068,27533212,15239472,12918615,4107,1195,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-22,3057841,53070,NA,28782934,27599768,15284768,12941020,4222,1208,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-23,3064653,53118,NA,28853077,27680992,15340875,12968145,4532,1290,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-24,3069699,53141,NA,28909099,27733891,15376746,12986127,4661,1360,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-25,3071097,53156,NA,28947612,27766121,15402004,12993479,4984,1410,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-26,3076397,53171,NA,29001618,27840107,15454753,13016572,5321,1496,NA,1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,1,47.66,32.41,49.11,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-27,3088278,53210,NA,29078319,27917301,15510920,13040915,5690,1583,NA,-1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,2,48.7,30.56,50.3,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-28,3097047,53275,NA,29157246,27998687,15568859,13066508,5995,1627,NA,-1,-1,-1,0,0,-1,-1,3,2,3,2,-3,5,2,48.7,30.56,50.3,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-29,3112522,53309,NA,29243422,28079409,15627177,13091030,6256,1695,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-30,3126717,53367,NA,29330308,28169556,15691891,13119423,6713,1756,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-07-31,3132348,53402,NA,29401974,28230732,15734569,13138713,7021,1859,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-01,3135695,53420,NA,29456382,28269423,15762336,13149649,7333,1962,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-02,3143940,53450,NA,29528059,28352742,15823283,13173815,7723,2057,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-03,3164075,53514,NA,29615161,28434996,15883754,13197550,8184,2146,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-04,3175724,53579,NA,29701040,28520838,15948706,13220452,8467,2248,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-05,3193258,53656,NA,29792652,28613551,16017941,13246116,8988,2288,NA,-1,0,-1,0,0,-1,-1,3,2,3,2,2,5,2,46.88,28.7,48.21,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-06,3217817,53730,NA,29890213,28720086,16095851,13276781,9257,2400,NA,-1,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,43.75,28.7,44.64,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-07,3229082,53788,NA,29971907,28792786,16148631,13297396,9513,2476,NA,-1,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,43.75,28.7,44.64,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-08,3231454,53816,NA,30031561,28839696,16182146,13310867,9952,2539,NA,-1,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,43.75,28.7,44.64,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-09,3243166,53853,NA,30105550,28936272,16250677,13340532,10391,2705,NA,-1,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,43.75,28.7,44.64,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-10,3263345,53953,NA,30206901,29035669,16322507,13369656,10841,2763,NA,-1,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,43.75,28.7,44.64,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-11,3285199,54061,NA,30308932,29129553,16388373,13399126,11124,2889,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,-2,5,2,45.05,32.41,46.13,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-12,3298392,54200,NA,30415427,29224141,16452652,13430329,11783,2949,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,-2,5,2,45.05,32.41,46.13,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-13,3316208,54345,NA,30521227,29335174,16524323,13470077,11849,2960,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,-2,5,2,45.05,32.41,46.13,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-14,3327117,54441,NA,30602717,29412909,16572359,13496958,11933,3120,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,-2,5,2,45.05,32.41,46.13,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-15,3333059,54488,NA,30660787,29461617,16599308,13515611,12132,3162,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,45.83,32.41,47.02,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-16,3346889,54537,NA,30738381,29560501,16653796,13552203,12633,3245,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,45.83,32.41,47.02,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-17,3372386,54643,NA,30840657,29659602,16706707,13588071,12768,3283,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,45.83,32.41,47.02,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-18,3392291,54819,NA,30953157,29763661,16758104,13626622,12949,3332,NA,-2,0,-1,0,0,-1,-1,3,2,3,1,2,5,2,45.83,32.41,47.02,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-19,3410867,55031,NA,31070016,29868744,16809258,13665926,13170,3403,NA,-2,0,-1,0,0,-1,-1,3,2,3,2,-2,5,2,48.18,32.41,49.7,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-20,3433517,55229,NA,31187724,29993024,16868322,13715916,13255,3519,NA,-2,0,-1,0,0,-1,-1,3,2,3,2,-2,5,2,48.18,32.41,49.7,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-21,3451738,55390,NA,31287652,30074322,16907616,13750997,13479,3589,NA,-2,0,-1,0,0,-1,-1,3,2,3,2,-2,5,2,48.18,32.41,49.7,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-22,3455618,55450,NA,31360996,30123822,16930782,13772957,13874,3707,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-23,3466970,55509,NA,31448598,30222859,16974889,13815408,14095,3687,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-24,3488035,55719,NA,31564900,30323454,17021154,13857787,14261,3793,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-25,3511447,55967,NA,31709074,30427067,17068925,13901813,14367,3837,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-26,3527090,56228,NA,31841369,30534983,17116766,13948923,14061,3795,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-27,3548371,56519,NA,31978475,30666316,17172147,14008158,14107,3825,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-28,3558939,56741,NA,32076677,30754158,17209663,14050953,14047,3834,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-29,3562808,56850,NA,32152054,30807743,17232039,14077538,14206,3939,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-30,3582287,56975,NA,32255099,30915428,17276059,14128284,14379,3940,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-08-31,3604438,57205,NA,32404846,31024838,17320787,14177790,14386,3866,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-01,3630865,57533,NA,32547042,31124865,17360397,14224168,13986,3858,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-02,3650334,57869,NA,32690775,31223139,17398790,14269832,14302,3927,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-03,3677129,58157,NA,32826366,31339584,17442956,14325571,14070,3855,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-04,3693335,58422,NA,32931570,31413130,17471586,14363132,14035,3891,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-05,3696245,58572,NA,33013486,31459066,17490326,14385723,13962,3873,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-06,3700956,58619,NA,33083336,31483810,17500707,14398546,13899,3843,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-07,3710719,58788,NA,33171460,31576807,17532242,14448255,13963,3855,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-08,3752776,59090,NA,33301574,31661498,17564414,14489483,13701,3830,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-09,3784830,59492,NA,33447225,31747955,17597405,14530724,13940,3945,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-10,3802905,59905,NA,33588623,31856273,17638159,14583933,13964,3891,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-11,3813319,60221,NA,33705897,31926585,17664886,14620916,13810,3864,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-12,3815818,60357,NA,33777930,31967504,17680059,14642814,13518,3729,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-13,3833311,60475,NA,33878904,32044247,17709552,14681041,13490,3824,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-14,3857592,60790,NA,33988198,32108129,17734002,14712784,13430,3792,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-15,3880333,61207,NA,34104312,32177822,17759388,14748729,12955,3783,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-16,3897271,61573,NA,34221375,32251334,17785702,14786467,12840,3762,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-17,3915675,61931,NA,34342983,32341863,17816842,14833531,12770,3696,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-18,3925228,62226,NA,34428565,32399501,17836512,14864664,12329,3620,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-19,3926755,62323,NA,34489995,32433011,17847921,14883701,12205,3607,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
